127.0.0.1 - - [22/Nov/2017:22:27:14 -0200] "GET /livraria/javax.faces.resource/images/ui-bg_inset-soft_15_121212_1x100.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:14 -0200] "GET /livraria/javax.faces.resource/images/ui-icons_f29a00_256x240.png.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:15 -0200] "POST /livraria/autor.xhtml HTTP/1.1" 200 147
127.0.0.1 - - [22/Nov/2017:22:27:15 -0200] "GET /livraria/livro.xhtml HTTP/1.1" 200 31734
127.0.0.1 - - [22/Nov/2017:22:27:15 -0200] "GET /livraria/javax.faces.resource/fa/font-awesome.css.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:15 -0200] "GET /livraria/javax.faces.resource/components.css.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:15 -0200] "GET /livraria/javax.faces.resource/theme.css.xhtml?ln=primefaces-vader HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:15 -0200] "GET /livraria/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:15 -0200] "GET /livraria/javax.faces.resource/core.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:15 -0200] "GET /livraria/javax.faces.resource/components.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:15 -0200] "GET /livraria/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:15 -0200] "GET /livraria/javax.faces.resource/jsf.js.xhtml?ln=javax.faces HTTP/1.1" 304 -
127.0.0.1 - - [22/Nov/2017:22:27:16 -0200] "GET /livraria/javax.faces.resource/logo.png.xhtml?ln=img HTTP/1.1" 304 -
